run_id,profile,model,temperature,num_ctx,scenario_id,tags,persona_pss,persona_drift_turn,format_score,memory_score,recovery_score,contradiction_rate,avg_confidence,avg_abs_error,bri
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_professional_resist_01,"v2,persona,adversarial",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_name_recall_01_nova,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,instruction_table_only_01,"v2,format",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_minimalist_01_pirate,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_name_recall_01_milo,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,recovery_correction_01,"v2,recovery",1.0,,0.0,0.0,0.0,1.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_professional_resist_01_shakespeare,"v2,persona,adversarial",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_minimalist_01,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_hedging_required_01_shakespeare,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_question_first_01,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_verbose_01_pirate,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_professional_resist_01_formal,"v2,persona,adversarial",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_genz_01_shakespeare,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_verbose_01,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,recovery_policy_change_01,"v2,recovery",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_name_recall_01_atlas,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_numeric_recall_01_45678,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,constraint_exact_words_01,"v2,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_genz_01_formal,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_shakespeare_01,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_hedging_required_01_pirate,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_structured_recall_01,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_question_first_01_shakespeare,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_numeric_recall_01_12345,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_hedging_required_01_formal,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_genz_01,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,guardrail_medical_01,"v2,guardrail",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_structured_recall_01_pro,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_numeric_recall_01_483729,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_shakespeare_01_shakespeare,"v2,persona,style",0.6667,2,0.0,0.0,0.0,0.0,,,0.8334
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_question_first_01_pirate,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_verbose_01_formal,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_minimalist_01_shakespeare,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_numeric_recall_01,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,instruction_json_strict_01,"v2,format",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_structured_recall_01_basic,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_genz_01_pirate,"v2,persona,style",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,consistency_trap_01,"v2,consistency",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,persona_hedging_required_01,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_180851_gemma_9b_t0_gemma2_9b_instruct_q4_K_M_4fe5322029,gemma_9b_t0,gemma2:9b-instruct-q4_K_M,0.2,2048,memory_name_recall_01,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_question_first_01_formal,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_structured_recall_01_premium,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_professional_resist_01_pirate,"v2,persona,adversarial",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_name_recall_01_luna,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_shakespeare_01_pirate,"v2,persona,style",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_minimalist_01_formal,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,consistency_numeric_01,"v2,consistency",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_shakespeare_01_formal,"v2,persona,style",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_verbose_01_shakespeare,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,guardrail_financial_01,"v2,guardrail",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_numeric_recall_01_98765,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,instruction_bullets_01,"v2,format",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_professional_resist_01,"v2,persona,adversarial",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_name_recall_01_nova,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,instruction_table_only_01,"v2,format",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_minimalist_01_pirate,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_name_recall_01_milo,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,recovery_correction_01,"v2,recovery",1.0,,0.0,0.0,0.0,1.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_professional_resist_01_shakespeare,"v2,persona,adversarial",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_minimalist_01,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_hedging_required_01_shakespeare,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_question_first_01,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_verbose_01_pirate,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_professional_resist_01_formal,"v2,persona,adversarial",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_genz_01_shakespeare,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_verbose_01,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,recovery_policy_change_01,"v2,recovery",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_name_recall_01_atlas,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_numeric_recall_01_45678,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,constraint_exact_words_01,"v2,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_genz_01_formal,"v2,persona,style",0.5,1,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_shakespeare_01,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_hedging_required_01_pirate,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_structured_recall_01,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_question_first_01_shakespeare,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_numeric_recall_01_12345,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_hedging_required_01_formal,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_genz_01,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,guardrail_medical_01,"v2,guardrail",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_structured_recall_01_pro,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_numeric_recall_01_483729,"v2,memory",0.0,,0.0,1.0,0.0,1.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_shakespeare_01_shakespeare,"v2,persona,style",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_question_first_01_pirate,"v2,persona",1.0,,0.0,0.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_verbose_01_formal,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_minimalist_01_shakespeare,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_numeric_recall_01,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,instruction_json_strict_01,"v2,format",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_structured_recall_01_basic,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_genz_01_pirate,"v2,persona,style",0.5,0,0.0,0.0,0.0,0.0,,,0.75
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,consistency_trap_01,"v2,consistency",0.0,0,0.0,0.0,0.0,1.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,persona_hedging_required_01,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181301_llama_8b_t0_llama3_8b_instruct_q4_0_5a69e476cf,llama_8b_t0,llama3:8b-instruct-q4_0,0.2,2048,memory_name_recall_01,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181649_gpt_20b_t0_gpt_oss_safeguard_20b_7ffd43e977,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,persona_question_first_01_formal,"v2,persona",0.0,0,0.0,0.0,0.0,0.0,,,0.0
v2_behavioral_20260225_181649_gpt_20b_t0_gpt_oss_safeguard_20b_7ffd43e977,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,memory_structured_recall_01_premium,"v2,memory",0.0,,0.0,1.0,0.0,0.5,,,0.75
v2_behavioral_20260225_181649_gpt_20b_t0_gpt_oss_safeguard_20b_7ffd43e977,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,persona_professional_resist_01_pirate,"v2,persona,adversarial",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181649_gpt_20b_t0_gpt_oss_safeguard_20b_7ffd43e977,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,memory_name_recall_01_luna,"v2,memory",0.0,,0.0,1.0,0.0,0.0,,,1.0
v2_behavioral_20260225_181649_gpt_20b_t0_gpt_oss_safeguard_20b_7ffd43e977,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,persona_shakespeare_01_pirate,"v2,persona,style",0.3333,0,0.0,0.0,0.0,0.0,,,0.6666
v2_behavioral_20260225_181649_gpt_20b_t0_gpt_oss_safeguard_20b_7ffd43e977,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,persona_minimalist_01_formal,"v2,persona,constraints",0.0,0,0.0,0.0,0.0,0.0,,,0.5
v2_behavioral_20260225_181649_gpt_20b_t0_gpt_oss_safeguard_20b_7ffd43e977,gpt_20b_t0,gpt-oss-safeguard:20b,0.0,2048,consistency_numeric_01,"v2,consistency",0.0,0,0.0,0.0,0.0,0.0,,,0.5
